ID,Product Name,Price in ?,Discount %,Link
28,DDR3 RAM,7800,45,https://www.flipkart.com/zion-zhy-ddr3-16-gb-dual-channel-server-zhy160016384re/p/itmebga5chxgse2f?pid=RAMEH7R6TZPFQGGP&srno=s_1_39&otracker=search&lid=LSTRAMEH7R6TZPFQGGPBP1ATX&iid=45412220-6e2b-4a44-975b-9825f064adc0.RAMEH7R6TZPFQGGP.SEARCH&qH=1aabe763ead4dc21
29,DDR3 RAM,4800,46,https://www.flipkart.com/zion-server-ddr3-8-gb-dual-channel-zhy13338192re/p/itmebga5zhz2mf3a?pid=RAMEBGA5KFJFGZKV&srno=s_1_40&otracker=search&lid=LSTRAMEBGA5KFJFGZKVULF2FQ&iid=a4d2e806-8bf6-4f54-aa5e-72cb73a057aa.RAMEBGA5KFJFGZKV.SEARCH&qH=1aabe763ead4dc21
30,DDR3 RAM,9590,43,https://www.flipkart.com/transcend-ddr3-1333-ddr3-4-gb-pc-ram-jm1333kln-4g-bundle/p/itmdetmsqdf5z68n?pid=RAMDETGRQ99AU4SM&srno=s_2_1&otracker=search&lid=LSTRAMDETGRQ99AU4SMTJJAES&iid=1a9b806e-8d05-44d1-ac50-3c6e8d65080d.RAMDETGRQ99AU4SM.SEARCH&qH=1aabe763ead4dc21
31,DDR3 RAM,4700,41,https://www.flipkart.com/zion-server-ddr3-8-gb-dual-channel-zhy16008192ue/p/itmebga52znkvxrf?pid=RAMEBGA5PYP4XXMR&srno=s_2_2&otracker=search&lid=LSTRAMEBGA5PYP4XXMRT5QY3W&iid=410aa12b-f088-4c40-9941-8268807da6b3.RAMEBGA5PYP4XXMR.SEARCH&qH=1aabe763ead4dc21
32,DDR3 RAM,4000,41,https://www.flipkart.com/zion-server-ddr3-4-gb-dual-channel-zhy10664096re/p/itmebga5jwfdmszh?pid=RAMEBGA5PK8PXNGJ&srno=s_2_3&otracker=search&lid=LSTRAMEBGA5PK8PXNGJZZOYKV&iid=34e5fdf1-36ac-4bb0-b117-31e682dab7de.RAMEBGA5PK8PXNGJ.SEARCH&qH=1aabe763ead4dc21
33,DDR3 RAM,4800,52,https://www.flipkart.com/zion-server-ddr3-8-gb-dual-channel-zhy16008192re/p/itmebga5r5usbzrw?pid=RAMEBGA5GUYWSU4M&srno=s_2_4&otracker=search&lid=LSTRAMEBGA5GUYWSU4MGU9VRH&iid=c583e98e-254e-407e-98d3-be2cd3b3ad43.RAMEBGA5GUYWSU4M.SEARCH&qH=1aabe763ead4dc21
34,DDR3 RAM,7950,53,https://www.flipkart.com/zion-server-ddr3-16-gb-dual-channel-zhy133316384re/p/itmebga5gszdgw2p?pid=RAMEBGA5DRUUV54F&srno=s_2_5&otracker=search&lid=LSTRAMEBGA5DRUUV54FKVTLWZ&iid=b08fb5e6-3cae-456b-89bb-626443b61d10.RAMEBGA5DRUUV54F.SEARCH&qH=1aabe763ead4dc21
35,DDR3 RAM,7800,44,https://www.flipkart.com/zion-server-ddr3-16-gb-dual-channel-zhy160016384re/p/itmebga5chxgse2f?pid=RAMEBGA5EFKGSHYH&srno=s_2_6&otracker=search&lid=LSTRAMEBGA5EFKGSHYHDIWN1R&iid=7e5c622f-aa6f-480c-b325-90db6b14ef1a.RAMEBGA5EFKGSHYH.SEARCH&qH=1aabe763ead4dc21
36,DDR3 RAM,2459,27,https://www.flipkart.com/adata-premier-ddr3-4-gb-pc-dram-ad3u1600w4g11-b-ad3u1600w4g11-r/p/itmdp5kdyg52xbzb?pid=RAMD2RYPT8ZZJMKG&srno=s_2_7&otracker=search&lid=LSTRAMD2RYPT8ZZJMKGT05DPJ&iid=767f2f78-9304-4666-b07b-ba2031055f75.RAMD2RYPT8ZZJMKG.SEARCH&qH=1aabe763ead4dc21
37,DDR3 RAM,1690,21,https://www.flipkart.com/transcend-ddr3-2-gb-pc-dram-jm1600kln-2g/p/itmd86wys8ezgahf?pid=RAMD86WWSH25FZX8&srno=s_2_8&otracker=search&lid=LSTRAMD86WWSH25FZX8RSRUWI&iid=68b8d6d1-9499-4c26-b613-fd3d8223a47f.RAMD86WWSH25FZX8.SEARCH&qH=1aabe763ead4dc21
38,DDR3 RAM,1400,30,https://www.flipkart.com/hynix-ddr3-1333-pc3-10600-ddr3-2-gb-single-channel-pc-2g-10600u-ram/p/itmeumyby7zxquez?pid=RAMEUMYBBGYCPUW5&srno=s_2_9&otracker=search&lid=LSTRAMEUMYBBGYCPUW5RQGAJI&iid=52313861-16c2-49b2-9c4e-9c4049ccc9d0.RAMEUMYBBGYCPUW5.SEARCH&qH=1aabe763ead4dc21
39,DDR3 RAM,2490,28,https://www.flipkart.com/kingston-value-ram-low-voltage-series-ddr3-4-gb-dual-channel-laptop-kvr16ls11-4/p/itmdvuzxuyxh9gn8?pid=RAMDVUZXSH3FMEWW&srno=s_2_10&otracker=search&lid=LSTRAMDVUZXSH3FMEWWUMXJ0V&iid=cf7e5cd8-1cd1-4e37-8abf-31f8db497175.RAMDVUZXSH3FMEWW.SEARCH&qH=1aabe763ead4dc21
40,DDR3 RAM,2790,40,https://www.flipkart.com/transcend-jetram-ddr3-4-gb-pc-dram-jm1600kln-4g/p/itmd4xxm8cxgqw8h?pid=RAMD4XXHF5FR3ZXG&srno=s_2_11&otracker=search&lid=LSTRAMD4XXHF5FR3ZXGXMWSVM&iid=58d8fb2b-f971-4bb3-b212-d352b1922653.RAMD4XXHF5FR3ZXG.SEARCH&qH=1aabe763ead4dc21
41,DDR3 RAM,4290,57,https://www.flipkart.com/lenovo-genuine-memory-ddr3-4-gb-dual-channel-laptop-4gb-pc3-12800-ddr3l-1600mhz-sodimm/p/itme92nvkpzzw2pa?pid=RAME92NVAGEK26G7&srno=s_2_12&otracker=search&lid=LSTRAME92NVAGEK26G7YTXFLX&iid=1bba986b-4faa-4242-b56d-1d80fa5ff7cd.RAME92NVAGEK26G7.SEARCH&qH=1aabe763ead4dc21
42,DDR3 RAM,3500,10,https://www.flipkart.com/adata-premier-ddr3-4-gb-laptop-dram-ad3s1333c4g9-r/p/itmd2ryphzjzvzfr?pid=RAMD2RYPEY7PGUQZ&srno=s_2_13&otracker=search&lid=LSTRAMD2RYPEY7PGUQZJF4RM9&iid=da76af17-4124-4361-ae9e-cf97890a06f9.RAMD2RYPEY7PGUQZ.SEARCH&qH=1aabe763ead4dc21
43,DDR3 RAM,1230,44,https://www.flipkart.com/kingston-value-ram-ddr3-2-gb-dual-channel-pc-kvr1333d3n9-2g-sp/p/itme5mtfqkzrbq6z?pid=RAME5MTFHGNFZXWJ&srno=s_2_15&otracker=search&lid=LSTRAME5MTFHGNFZXWJBJAGYA&iid=97ad794d-2763-4817-ae23-71170ba10afb.RAME5MTFHGNFZXWJ.SEARCH&qH=1aabe763ead4dc21
44,DDR3 RAM,720,52,https://www.flipkart.com/samsung-m378b2873eh-ddr3-1-gb-pc-samsung-10600u/p/itmepxcwzfqt3zzd?pid=RAMEPXCWGYJPSGY8&srno=s_2_16&otracker=search&lid=LSTRAMEPXCWGYJPSGY8W6FNDE&iid=72cf79c8-5745-412d-ac5f-5e6402f95f84.RAMEPXCWGYJPSGY8.SEARCH&qH=1aabe763ead4dc21
45,DDR3 RAM,3299,14,https://www.flipkart.com/corsair-value-select-low-voltage-series-ddr3-4-gb-dual-channel-laptop-cmso4gx3m1c1600c11/p/itmdxt2gy6u66g5u?pid=RAMDXT2GYBR8D5ZT&srno=s_2_19&otracker=search&lid=LSTRAMDXT2GYBR8D5ZTI41XKD&iid=b5d0d31d-2ff6-4896-892c-6831f4560c67.RAMDXT2GYBR8D5ZT.SEARCH&qH=1aabe763ead4dc21
46,DDR3 RAM,3250,18,https://www.flipkart.com/kingston-hyperx-fury-black-series-ddr4-4-gb-pc-dram-hx421c14fb-4/p/itmeqhmecuvhhhyq?pid=RAMEQHM7X2CWSVW5&srno=s_2_20&otracker=search&lid=LSTRAMEQHM7X2CWSVW55IHWK5&iid=442973ba-a94e-43f5-930f-259db0ee364b.RAMEQHM7X2CWSVW5.SEARCH&qH=1aabe763ead4dc21
47,DDR3 RAM,2400,17,https://www.flipkart.com/hynix-ddr3-4-gb-single-channel-laptop-sdram-h15201504-25/p/itme6j6fqeycnkn7?pid=RAME6J6FFPJGPNRJ&srno=s_2_21&otracker=search&lid=LSTRAME6J6FFPJGPNRJHJRVYZ&iid=2da9e0f7-d541-4fe9-a95e-3bd882f72160.RAME6J6FFPJGPNRJ.SEARCH&qH=1aabe763ead4dc21
48,DDR3 RAM,3190,38,https://www.flipkart.com/kingston-valueram-ddr3-4-gb-laptop-dram-kvr1333d3s9-kvr13s9s8-4/p/itmdnymmwhpqnbzb?pid=RAMD4HGZ5466KAFD&srno=s_2_22&otracker=search&lid=LSTRAMD4HGZ5466KAFDHVQUWE&iid=25daa650-30f5-48e1-9da9-57ae267a6c8a.RAMD4HGZ5466KAFD.SEARCH&qH=1aabe763ead4dc21
49,DDR3 RAM,4700,40,https://www.flipkart.com/zion-server-ddr3-8-gb-dual-channel-zhy13338192ue/p/itmebga5c69atb4g?pid=RAMEBGA5BZU2NGKY&srno=s_2_23&otracker=search&lid=LSTRAMEBGA5BZU2NGKYIDJDYC&iid=3a98a911-0953-475a-beef-ea3288bcecc3.RAMEBGA5BZU2NGKY.SEARCH&qH=1aabe763ead4dc21
50,DDR3 RAM,2850,38,https://www.flipkart.com/zion-server-ddr3-4-gb-dual-channel-zhy13334096ue/p/itmebga5vrdn2efr?pid=RAMEBGA5YPYNQFDA&srno=s_2_24&otracker=search&lid=LSTRAMEBGA5YPYNQFDAOYVINQ&iid=f5b23f95-545f-4680-a4f0-67be17965490.RAMEBGA5YPYNQFDA.SEARCH&qH=1aabe763ead4dc21
51,DDR3 RAM,2980,28,https://www.flipkart.com/zion-server-ddr3-4-gb-dual-channel-zhy16004096ue/p/itmebga53y3hafub?pid=RAMEBGA5W4WRGNVZ&srno=s_2_25&otracker=search&lid=LSTRAMEBGA5W4WRGNVZD6LIKA&iid=df7884bd-1a25-4073-932c-b9f0167ab479.RAMEBGA5W4WRGNVZ.SEARCH&qH=1aabe763ead4dc21
52,DDR3 RAM,2995,14,https://www.flipkart.com/samsung-dominator-ddr3-4-gb-dual-channel-laptop-4-ddr-3-1600l-ram/p/itmezz6wp5gbhqhz?pid=RAMEZZ6WN5DCPDRB&srno=s_2_26&otracker=search&lid=LSTRAMEZZ6WN5DCPDRBDDHLOW&iid=a801d400-9509-4f1f-a81c-9fcb1b15e233.RAMEZZ6WN5DCPDRB.SEARCH&qH=1aabe763ead4dc21
53,DDR3 RAM,1000,52,https://www.flipkart.com/transcend-ddr3-1333-pc3-10600-ddr3-1-gb-laptop-dram-jm1333ksu-1g/p/itmd2rypwgzuec8q?pid=RAMD2RYPHBF3QN5Y&srno=s_2_27&otracker=search&lid=LSTRAMD2RYPHBF3QN5YKSDOAR&iid=036fa60c-44ab-405e-9daa-3b359750c482.RAMD2RYPHBF3QN5Y.SEARCH&qH=1aabe763ead4dc21
54,DDR3 RAM,6500,30,https://www.flipkart.com/transcend-ddr3-1333-pc3-10600-ddr3-2-gb-pc-ram-jm1333kln-2g-bundle-4/p/itmdetmsbmzewtpx?pid=RAMDETGRSEYWU4PM&srno=s_2_28&otracker=search&lid=LSTRAMDETGRSEYWU4PMY2RSGL&iid=39835693-74f8-41ee-b555-9e6184a98c78.RAMDETGRSEYWU4PM.SEARCH&qH=1aabe763ead4dc21
55,DDR3 RAM,6900,30,https://www.flipkart.com/hp-ddr3-8-gb-laptop-h2p65aa/p/itmdzrgppg5tuejp?pid=RAMDH8EZZQPHVGSY&srno=s_2_30&otracker=search&lid=LSTRAMDH8EZZQPHVGSYG8E8T5&iid=11277ac7-2897-425d-b843-48e26e8a839a.RAMDH8EZZQPHVGSY.SEARCH&qH=1aabe763ead4dc21
56,DDR3 RAM,1750,23,https://www.flipkart.com/hp-ddr3-2-gb-laptop-h2p63aa/p/itmdzrgpezkcrg84?pid=RAMDH8EZFGQEHHQ4&srno=s_2_31&otracker=search&lid=LSTRAMDH8EZFGQEHHQ4L4AP5C&iid=11a52be7-baf5-40d0-bdc4-bb71d8f551a6.RAMDH8EZFGQEHHQ4.SEARCH&qH=1aabe763ead4dc21
57,DDR3 RAM,798,13,https://www.flipkart.com/aoxer-desktop-ram-2017-07-ddr2-2-gb-pc-sd-aap80d3g2/p/itmew493fpg9b4pw?pid=RAMEW493Z56XYSZR&srno=s_2_32&otracker=search&lid=LSTRAMEW493Z56XYSZR0GOIOF&iid=86aae226-0455-4c96-b3ca-2369712f721f.RAMEW493Z56XYSZR.SEARCH&qH=1aabe763ead4dc21
58,DDR3 RAM,2250,19,https://www.flipkart.com/evm-ddr3-2-gb-dual-channel-pc-dram-evmt2g1333u86-evmt2g1333u88-evmt2g1333u64s/p/itmdnymmqhbhkajk?pid=RAMD9ZDJZN5FNYBD&srno=s_2_33&otracker=search&lid=LSTRAMD9ZDJZN5FNYBDEMO7VE&iid=45c8a696-18f5-4719-8074-109b1f0f9e4c.RAMD9ZDJZN5FNYBD.SEARCH&qH=1aabe763ead4dc21
59,DDR3 RAM,3300,26,https://www.flipkart.com/kingston-branded-fr-package-ddr3-4-gb-dual-channel-laptop-kta-mb1600s-4g/p/itmdyszfmztkhvzm?pid=RAMDYSZF5VVNGJVZ&srno=s_2_34&otracker=search&lid=LSTRAMDYSZF5VVNGJVZRHCEQW&iid=5014740a-6597-4581-9689-ec0bf0cda277.RAMDYSZF5VVNGJVZ.SEARCH&qH=1aabe763ead4dc21
60,DDR3 RAM,2980,26,https://www.flipkart.com/zion-server-ddr3-4-gb-dual-channel-zhy10664096ue/p/itmebga5bg7xrk9q?pid=RAMEBGA5FHCGHZGN&srno=s_2_35&otracker=search&lid=LSTRAMEBGA5FHCGHZGN2TWFQF&iid=adf27541-d1f4-4ead-9486-85de2c0659ba.RAMEBGA5FHCGHZGN.SEARCH&qH=1aabe763ead4dc21
61,DDR3 RAM,999,33,https://www.flipkart.com/hynix-1333mhz-ddr3-2-gb-single-channel-laptop-lapee-1333/p/itmeeegabqyqc5mh?pid=RAMEEEGAG2Z3J6TP&srno=s_2_36&otracker=search&lid=LSTRAMEEEGAG2Z3J6TPOKCIQC&iid=db8a828d-e89e-4c8a-b563-e8b03c15912e.RAMEEEGAG2Z3J6TP.SEARCH&qH=1aabe763ead4dc21
62,DDR3 RAM,4750,32,https://www.flipkart.com/kingston-branded-fr-package-ddr3-8-gb-dual-channel-laptop-kta-mb1600-8g/p/itmdzmf792qgayhk?pid=RAMDYWQHXSWGF2AA&srno=s_2_37&otracker=search&lid=LSTRAMDYWQHXSWGF2AANEZFR8&iid=a6d7f7e2-71a3-495e-80be-f09e3d10fbaa.RAMDYWQHXSWGF2AA.SEARCH&qH=1aabe763ead4dc21
63,DDR3 RAM,3100,22,https://www.flipkart.com/transcend-1600-mhz-ddr3-so-dimm-4-gb-laptop-transcend-ddr-3-1600mhz-laptops-ram-jm1600ksh-4g/p/itme87ugergmesuy?pid=RAME87UGAM7SSKWJ&srno=s_2_38&otracker=search&lid=LSTRAME87UGAM7SSKWJWU3KBM&iid=c330d211-0a04-4aa5-885b-9eb1d14925fc.RAME87UGAM7SSKWJ.SEARCH&qH=1aabe763ead4dc21
64,DDR3 RAM,3800,10,https://www.flipkart.com/adata-xpg-ddr3-4-gb-dual-channel-pc-ax3u1600w4g9-rb/p/itme4zmgnegwdd27?pid=RAME4ZMGQG7XN5XV&srno=s_2_39&otracker=search&lid=LSTRAME4ZMGQG7XN5XVNAJQVW&iid=3e648ce9-0278-481b-8497-9ae5a630e60d.RAME4ZMGQG7XN5XV.SEARCH&qH=1aabe763ead4dc21
65,DDR3 RAM,6249,37,https://www.flipkart.com/kingston-valueram-ddr3-8-gb-dual-channel-server-sdram-kvr1333d3d4r9s-8g/p/itmew7hhmjrrgfuv?pid=RAMEW7HHY2ZXYRNH&srno=s_2_40&otracker=search&lid=LSTRAMEW7HHY2ZXYRNHDJPPZW&iid=4a6ba043-9c70-481a-b128-57b4872e4e32.RAMEW7HHY2ZXYRNH.SEARCH&qH=1aabe763ead4dc21
66,DDR3 RAM,1299,35,https://www.flipkart.com/hynix-genuine-ddr3-2-gb-single-channel-pc-hynix-2gb-ram/p/itmev54wdmfcraje?pid=RAMEV54WYZEKJMYZ&srno=s_3_1&otracker=search&lid=LSTRAMEV54WYZEKJMYZ5994ED&iid=6bd372e7-812d-48d2-a207-f0e870c9b870.RAMEV54WYZEKJMYZ.SEARCH&qH=1aabe763ead4dc21
67,DDR3 RAM,2700,57,https://www.flipkart.com/kingston-ddr3-4-gb-server-dram-kvr1333d3e9s-4g/p/itmd5h56755y8zud?pid=RAMD5H56ZZ7TT3UB&srno=s_3_2&otracker=search&lid=LSTRAMD5H56ZZ7TT3UB0TCMIF&iid=a6871fe4-f62e-47ef-acfb-4f31dda53ff0.RAMD5H56ZZ7TT3UB.SEARCH&qH=1aabe763ead4dc21
68,DDR3 RAM,2500,16,https://www.flipkart.com/hp-genuine-ddr3-2-gb-dual-channel-laptop-h6y73aa/p/itmevg7kvyhkubwe?pid=RAMEVG7KNZDFBFVS&srno=s_3_3&otracker=search&lid=LSTRAMEVG7KNZDFBFVSNJHC5P&iid=81da86fa-58a6-422a-aef9-9dd0ea762c52.RAMEVG7KNZDFBFVS.SEARCH&qH=1aabe763ead4dc21
69,DDR3 RAM,470,60,https://www.flipkart.com/lapcare-ultra-ddr2-1-gb-dual-channel-pc-dram-ddr-2-1gb/p/itmewj2kxhpk4ze7?pid=RAMEWJ2KVZN5EZFN&srno=s_3_4&otracker=search&lid=LSTRAMEWJ2KVZN5EZFNDCRJWY&iid=b536a442-532c-46ee-a998-80a72fdc4fcb.RAMEWJ2KVZN5EZFN.SEARCH&qH=1aabe763ead4dc21
70,DDR3 RAM,1449,27,https://www.flipkart.com/samsung-original-ddr3-2-gb-single-channel-pc-samsung-2gb-ram/p/itmev52zdcxs6wre?pid=RAMEV52ZY4XN2DX5&srno=s_3_5&otracker=search&lid=LSTRAMEV52ZY4XN2DX5GXOON9&iid=d100f6a4-ab22-4be2-b360-e00f35fe98d9.RAMEV52ZY4XN2DX5.SEARCH&qH=1aabe763ead4dc21
71,DDR3 RAM,1399,30,https://www.flipkart.com/hynix-genuine-ddr3-2-gb-single-channel-laptop-hynix-2gb-ram/p/itmev52gfvxhmzkt?pid=RAMEV52GQKPVRG8K&srno=s_3_6&otracker=search&lid=LSTRAMEV52GQKPVRG8KEJAHJK&iid=0efc70d7-7bbc-44e1-88a1-6c637f889d99.RAMEV52GQKPVRG8K.SEARCH&qH=1aabe763ead4dc21
72,DDR3 RAM,2490,44,https://www.flipkart.com/transcend-jetram-ddr3-4-gb-laptop-dram-jm1600ksn-4g/p/itmdfzhzra36ahbg?pid=RAMDFZHX6H8VKKGT&srno=s_3_7&otracker=search&lid=LSTRAMDFZHX6H8VKKGTG7AYRW&iid=93c67a69-f4e9-4ea1-be8f-1eec48003fef.RAMDFZHX6H8VKKGT.SEARCH&qH=1aabe763ead4dc21
73,DDR3 RAM,6249,28,https://www.flipkart.com/hynix-server-ddr3-8-gb-dual-channel-sdram-hmt31gr7cfr4c-pb/p/itmevxy3yk4raynx?pid=RAMEVXY3J4FBUYZ7&srno=s_3_10&otracker=search&lid=LSTRAMEVXY3J4FBUYZ7WG5NEZ&iid=7bbb6075-42e5-4f2a-aecb-1d42594c64c1.RAMEVXY3J4FBUYZ7.SEARCH&qH=1aabe763ead4dc21
74,DDR3 RAM,4700,14,https://www.flipkart.com/hp-equivalent-ddr3-4-gb-laptop-h6y75aa-uuf/p/itmer2nfgexgq97j?pid=RAMER2NFGTPKPQMA&srno=s_3_11&otracker=search&lid=LSTRAMER2NFGTPKPQMASQIY8X&iid=093d02ac-feb8-4fa5-aac7-d6fb82ebf140.RAMER2NFGTPKPQMA.SEARCH&qH=1aabe763ead4dc21
75,DDR3 RAM,1586,44,https://www.flipkart.com/transcend-low-voltage-ddr3-2-gb-dual-channel-laptop-sdram-ts256msk64v3n/p/itmegbunqqgzxsff?pid=RAMEGBUNA4WF5HHU&srno=s_3_12&otracker=search&lid=LSTRAMEGBUNA4WF5HHUYKOPV9&iid=014b2de4-71fc-4692-b2a4-4be0d8638bee.RAMEGBUNA4WF5HHU.SEARCH&qH=1aabe763ead4dc21
76,DDR3 RAM,6249,50,https://www.flipkart.com/hynix-ddr3-sdram-8-gb-dual-channel-server-hmt31gr7bfr4a-h9/p/itmew7z64htbvnvn?pid=RAMEW7Z6EPJST3PF&srno=s_3_13&otracker=search&lid=LSTRAMEW7Z6EPJST3PFZOOBR0&iid=10995fee-e081-4de4-a564-d0415a756bf1.RAMEW7Z6EPJST3PF.SEARCH&qH=1aabe763ead4dc21
77,DDR3 RAM,1658,47,https://www.flipkart.com/transcend-jetram-ddr3-2-gb-laptop-dram-jm1066ksn-2g/p/itmd57ukvw4zpj3k?pid=RAMD57UJWJFZPKTF&srno=s_3_14&otracker=search&lid=LSTRAMD57UJWJFZPKTFWE2P2F&iid=a50d3912-18a8-4f3e-82b1-e05e83ec6970.RAMD57UJWJFZPKTF.SEARCH&qH=1aabe763ead4dc21
78,DDR3 RAM,2190,27,https://www.flipkart.com/hynix-ddr3-4-gb-single-channel-pc-dimm-h15201504-12/p/itme6j6fth8d63gd?pid=RAME6J6FVRXZ9VCD&srno=s_3_15&otracker=search&lid=LSTRAME6J6FVRXZ9VCDFUT1SC&iid=2163f439-e55f-4b8c-800a-36ac1ac7b0b8.RAME6J6FVRXZ9VCD.SEARCH&qH=1aabe763ead4dc21
79,DDR3 RAM,3999,10,https://www.flipkart.com/kingston-valueram-ddr3-4-gb-dual-channel-server-ddr3-1333-pc3-10600-kingston-dram-kvr1333d3e9s-4g/p/itmevr85hvdrfzgu?pid=RAMEVR85SMBXXZHZ&srno=s_3_16&otracker=search&lid=LSTRAMEVR85SMBXXZHZVZJUY5&iid=c649eaae-1047-4a58-8627-828d88d73c65.RAMEVR85SMBXXZHZ.SEARCH&qH=1aabe763ead4dc21
80,DDR3 RAM,1230,31,https://www.flipkart.com/samsung-original-ddr3-2-gb-single-channel-pc-s20201504-10/p/itme6qhhwwbkgnmh?pid=RAME6QHHMDCWRSZK&srno=s_3_18&otracker=search&lid=LSTRAME6QHHMDCWRSZKGJHF75&iid=1ad148a3-c29f-4154-93d8-d23933b4f9af.RAME6QHHMDCWRSZK.SEARCH&qH=1aabe763ead4dc21
81,DDR3 RAM,3990,61,https://www.flipkart.com/kingston-hyperx-blu-ddr3-4-gb-pc-dram-khx1600c9ad3b1k2-4g/p/itmdzz7ymgjctqrf?pid=RAMDZZ5MEFQPMDAB&srno=s_3_19&otracker=search&lid=LSTRAMDZZ5MEFQPMDABJGFXDF&iid=2fca5987-bec2-47cb-8985-0ccc24c8b3c3.RAMDZZ5MEFQPMDAB.SEARCH&qH=1aabe763ead4dc21
82,DDR3 RAM,2349,66,https://www.flipkart.com/transcend-jetram-ddr3-4-gb-single-channel-pc-dram-jm1333klh-4g-jm1333kln-4g/p/itmdnymmkgt642vk?pid=RAMDGKUTCK4H6XEV&srno=s_3_20&otracker=search&lid=LSTRAMDGKUTCK4H6XEV4K96LL&iid=f1677de5-ec34-45ab-829f-068b028cf0fd.RAMDGKUTCK4H6XEV.SEARCH&qH=1aabe763ead4dc21
83,DDR3 RAM,1365,58,https://www.flipkart.com/kingston-ddr3-2-gb-laptop-dram-kvr1333d3s9-2g/p/itmd5h56ksmwpskp?pid=RAMD5H56TXU9TR57&srno=s_3_21&otracker=search&lid=LSTRAMD5H56TXU9TR57RU3GUH&iid=25f498d6-1b0e-4557-8bac-940a7aa7a5da.RAMD5H56TXU9TR57.SEARCH&qH=1aabe763ead4dc21
84,DDR3 RAM,1345,40,https://www.flipkart.com/kingston-valueram-ddr3-2-gb-pc-dram-kvr1333d3s8n9-2g/p/itmdnymmr2hfqdgh?pid=RAMD4HGZPQRB4FHH&srno=s_3_22&otracker=search&lid=LSTRAMD4HGZPQRB4FHHWSGIYJ&iid=65617cdf-c71d-4b16-a891-698b70404570.RAMD4HGZPQRB4FHH.SEARCH&qH=1aabe763ead4dc21
85,DDR3 RAM,11895,45,https://www.flipkart.com/corsair-ddr3-16-gb-dual-channel-laptop-cmsx16gx3m2b1600c9/p/itmernangxrsykec?pid=RAMERNANA6UZZP8Z&srno=s_3_24&otracker=search&lid=LSTRAMERNANA6UZZP8Z6UEDPB&iid=d44c1130-ad78-4c5b-a246-c0e7cd6d3394.RAMERNANA6UZZP8Z.SEARCH&qH=1aabe763ead4dc21
86,DDR3 RAM,2400,14,https://www.flipkart.com/zion-zhy-ddr3-4-gb-dual-channel-pc-zhy13334096/p/itmebga5zmtdzfgn?pid=RAMEH7R6WNNBZFCW&srno=s_3_25&otracker=search&lid=LSTRAMEH7R6WNNBZFCWABNSWU&iid=7298fcff-926c-427f-8a1d-ac6e938ff327.RAMEH7R6WNNBZFCW.SEARCH&qH=1aabe763ead4dc21
87,DDR3 RAM,2995,28,https://www.flipkart.com/corsair-value-selected-ddr3-4-gb-single-channel-pc-cmv4gx3m1c1600c11/p/itmezyh7mjf8pyqf?pid=RAMEZYH7R4SQSBAJ&srno=s_3_26&otracker=search&lid=LSTRAMEZYH7R4SQSBAJ0D1PBA&iid=884f8166-3cb1-4fee-a29e-e22788779372.RAMEZYH7R4SQSBAJ.SEARCH&qH=1aabe763ead4dc21
88,DDR3 RAM,1208,50,https://www.flipkart.com/transcend-ddr3-1333-pc3-10600-ddr3-2-gb-pc-dram-jm1333kln-2g/p/itmd2ryphzfezp3x?pid=RAMD2RYPMTHKAWJH&srno=s_3_27&otracker=search&lid=LSTRAMD2RYPMTHKAWJHNSBVBI&iid=7d481aa6-6ccf-4cad-b5f8-73cbfb2874b8.RAMD2RYPMTHKAWJH.SEARCH&qH=1aabe763ead4dc21
89,DDR3 RAM,997,20,https://www.flipkart.com/aoxer-desktop-ram-2017-07-ddr3-2-gb-pc-sdram-aap16d3g2/p/itmevzshdyxwmdnt?pid=RAMEVZSHHSXCZCYE&srno=s_3_28&otracker=search&lid=LSTRAMEVZSHHSXCZCYEKW7QRF&iid=71820b75-16ed-47eb-9be7-645a0f72ea7f.RAMEVZSHHSXCZCYE.SEARCH&qH=1aabe763ead4dc21
90,DDR3 RAM,2161,16,https://www.flipkart.com/aoxer-desktop-ram-2017-07-ddr3-4-gb-pc-sdram-aap16d3g4/p/itmevyvfy4h4qwpa?pid=RAMEVYVFNFUR74AQ&srno=s_3_29&otracker=search&lid=LSTRAMEVYVFNFUR74AQXEW06P&iid=f4a5fe1f-089d-4029-9c55-8ec8d516e708.RAMEVYVFNFUR74AQ.SEARCH&qH=1aabe763ead4dc21
91,DDR3 RAM,1399,30,https://www.flipkart.com/kingston-ddr-ddr3-2-gb-dual-channel-pc-dram-kvr1333d3n9/p/itmeugkrpx2m4cyg?pid=RAMEUGKRPY7NN3HZ&srno=s_3_30&otracker=search&lid=LSTRAMEUGKRPY7NN3HZAQ3Q9N&iid=52d8897a-2c4b-4f20-a529-e7605160a7a7.RAMEUGKRPY7NN3HZ.SEARCH&qH=1aabe763ead4dc21
92,DDR3 RAM,2137,16,https://www.flipkart.com/aoxer-desktop-ram-2017-07-ddr3-4-gb-pc-sdram-aoxerddr34gb1333/p/itmew493h7rppfqe?pid=RAMEW493ZGEKFHUA&srno=s_3_31&otracker=search&lid=LSTRAMEW493ZGEKFHUAO3HZ6Q&iid=c439a6ac-d0e1-4ef7-9d11-e3bfd6341c67.RAMEW493ZGEKFHUA.SEARCH&qH=1aabe763ead4dc21
